-,-,-
-290, -354, 59
-163, -202, 222
-80, -24, 438
-78, 319, 584
-46, 591, 569
-46, 591, 569
-142, 930, 665
-271, 1363, 784
-436, 1678, 1010
-569, 1829, 1110
-654, 1824, 1133
-682, 1716, 1083
-746, 1588, 1087
-861, 1360, 1126
-1078, 1163, 1183
-1370, 909, 1315
-1590, 386, 1473
-1622, -353, 1823
-1609, -864, 1978
-1473, -1123, 1739
-1319, -1265, 1537
-1099, -1333, 1140
-857, -1373, 665
-636, -1369, 364
-423, -1296, 301
-169, -1164, 219
42, -992, 68
195, -798, 87
290, -552, 87
344, -346, 87
344, -346, 87
358, -131, 70
302, 148, 49
141, 526, 129
-,-,-
-441, -204, 335
-332, -230, 304
-256, -232, 297
-245, 152, 268
-257, 284, 526
-247, 437, 552
-268, 736, 527
-381, 1101, 564
-381, 1101, 564
-511, 1283, 751
-560, 1301, 881
-605, 1377, 841
-681, 1353, 841
-783, 1322, 799
-861, 1258, 853
-945, 1170, 973
-1084, 1092, 1032
-1281, 875, 1122
-1422, 395, 1506
-1471, -18, 1859
-1441, -422, 1821
-1348, -784, 1589
-1259, -949, 1335
-1144, -1061, 1208
-934, -1278, 1098
-763, -1371, 1015
-583, -1269, 745
-421, -1147, 583
-306, -932, 411
-177, -722, 272
-32, -549, 212
102, -383, 122
180, -167, 33
180, -167, 33
217, 30, 26
224, 274, 5
164, 466, 61
164, 466, 61
-,-,-
-177, -123, 157
-155, -33, 296
-161, 164, 321
-161, 164, 321
-146, 265, 320
-176, 553, 348
-287, 940, 547
-443, 1231, 750
-512, 1352, 751
-538, 1360, 794
-584, 1353, 849
-657, 1247, 971
-784, 1141, 998
-784, 1141, 998
-994, 1069, 1048
-1177, 930, 1183
-1343, 672, 1737
-1531, 466, 1998
-1543, 56, 1934
-1399, -279, 1686
-1257, -501, 1516
-1163, -698, 1351
-982, -886, 1232
-733, -1067, 1001
-558, -1183, 669
-432, -1176, 464
-261, -1120, 325
-80, -1027, 231
72, -896, 171
186, -675, 55
235, -453, 35
249, -204, 5
249, -204, 5
288, -61, 36
313, 110, 48
293, 325, 43
293, 325, 43
208, 584, 79
94, 793, 220
-19, 885, 346
-159, 1003, 486
-159, 1003, 486
-452, 1245, 697
-,-,-
-99, 310, 286
-99, 310, 286
-123, 514, 325
-154, 807, 260
-194, 965, 376
-248, 1169, 402
-335, 1265, 603
-416, 1334, 807
-516, 1397, 1028
-686, 1405, 1239
-914, 1345, 1403
-1126, 1132, 1685
-1252, 753, 1992
-1308, 310, 1998
-1340, -39, 1998
-1321, -367, 1967
-1260, -688, 1705
-1134, -939, 1421
-986, -1114, 1205
-794, -1234, 1042
-605, -1353, 833
-462, -1386, 620
-279, -1381, 497
-102, -1296, 346
49, -1134, 177
158, -890, 83
158, -890, 83
238, -676, 108
320, -466, 83
393, -288, 104
480, -11, 18
480, -11, 18
504, 190, 125
474, 443, 161
418, 696, 110
347, 818, 150
347, 818, 150
179, 1093, 229
-70, 1390, 393
-340, 1560, 582
-,-,-
-112, 100, 238
-120, 360, 232
-145, 514, 200
-145, 514, 200
-126, 703, 129
-146, 862, 267
-218, 1055, 475
-306, 1222, 567
-423, 1298, 633
-619, 1323, 834
-799, 1347, 1042
-941, 1295, 1197
-1067, 1149, 1491
-1242, 963, 1931
-1357, 644, 1997
-1310, 84, 1871
-1238, -410, 1676
-1193, -602, 1464
-1148, -733, 1310
-1086, -802, 1051
-1046, -845, 864
-974, -928, 708
-888, -1005, 558
-792, -1014, 512
-672, -930, 501
-503, -936, 435
-503, -936, 435
-285, -927, 279
-97, -849, 179
44, -692, 140
127, -453, 126
172, -259, 109
227, -110, 83
283, 134, 33
283, 134, 33
317, 356, 61
309, 481, 135
331, 600, 125
291, 829, 180
-,-,-
-32, 165, -23
6, 262, 20
6, 262, 20
-41, 407, 91
-70, 572, 96
-112, 744, 167
-112, 744, 167
-191, 823, 309
-268, 884, 515
-323, 979, 657
-468, 1002, 828
-765, 1081, 974
-1055, 1167, 1111
-1178, 1169, 1324
-1238, 986, 1595
-1318, 575, 1785
-1378, 96, 1754
-1417, -249, 1559
-1411, -486, 1379
-1387, -555, 1225
-1343, -589, 1062
-1284, -597, 909
-1186, -613, 817
-1079, -671, 717
-844, -788, 602
-583, -905, 411
-341, -978, 293
-135, -909, 197
7, -840, 181
7, -840, 181
143, -742, 123
227, -516, -36
256, -381, 72
312, -197, 106
312, -197, 106
370, 66, 63
374, 312, 96
360, 569, 71
327, 771, 146
327, 771, 146
260, 1011, 231
171, 1273, 318
41, 1454, 466
-85, 1551, 561
-305, 1688, 664
-615, 1738, 748
-1025, 1612, 918
-1025, 1612, 918
-,-,-
-117, 641, 191
-84, 750, 98
-84, 750, 98
-134, 864, 326
-195, 1071, 465
-238, 1176, 518
-325, 1206, 522
-472, 1247, 623
-659, 1242, 864
-902, 1213, 1114
-1158, 1039, 1382
-1406, 728, 1738
-1517, 308, 1969
-1462, -88, 1986
-1343, -375, 1838
-1240, -656, 1526
-1174, -902, 1186
-1030, -1125, 860
-839, -1308, 725
-641, -1322, 724
-435, -1254, 560
-236, -1113, 268
-84, -915, 77
-84, -915, 77
43, -716, 50
164, -500, 20
294, -223, -39
366, 20, -38
366, 20, -38
376, 385, -130
324, 622, 12
286, 807, 42
272, 899, 54
272, 899, 54
239, 946, 155
183, 1167, 145
62, 1332, 292
-75, 1348, 461
-75, 1348, 461
-167, 1326, 444
-267, 1285, 475
-541, 1272, 656
-899, 1217, 961
-,-,-
-277, 1040, 494
-277, 1040, 494
-302, 1077, 613
-316, 1148, 556
-386, 1175, 617
-520, 1222, 713
-718, 1255, 828
-1013, 1180, 1065
-1309, 1000, 1340
-1465, 652, 1553
-1468, 309, 1650
-1446, 69, 1648
-1409, -181, 1531
-1328, -408, 1487
-1184, -573, 1314
-1019, -735, 1079
-833, -896, 852
-651, -1005, 590
-428, -993, 320
-239, -994, 245
-58, -824, 83
95, -695, 35
95, -695, 35
216, -547, 20
263, -309, -29
305, -128, -17
330, 144, -101
323, 470, -120
323, 470, -120
255, 623, 85
228, 776, 115
225, 848, 131
234, 899, 155
179, 1213, 108
179, 1213, 108
49, 1318, 434
-21, 1326, 561
-107, 1397, 515
-206, 1463, 562
-386, 1505, 764
-599, 1470, 1008
-855, 1439, 1256
-,-,-
-308, 784, 285
-308, 784, 285
-313, 852, 448
-308, 944, 446
-341, 1011, 466
-409, 1134, 540
-547, 1246, 714
-741, 1262, 892
-994, 1234, 1131
-1320, 1221, 1374
-1607, 1130, 1616
-1657, 772, 1818
-1491, 214, 1778
-1301, -280, 1629
-1201, -767, 1524
-996, -1221, 1492
-780, -1418, 1421
-552, -1397, 945
-351, -1423, 624
-153, -1367, 457
26, -1161, 238
165, -934, 86
165, -934, 86
291, -726, 0
359, -377, -94
375, -90, -28
385, 118, 21
371, 416, 36
371, 416, 36
317, 646, 166
284, 771, 225
283, 923, 179
283, 923, 179
228, 1160, 183
127, 1335, 279
46, 1350, 422
-19, 1445, 348
-139, 1624, 312
-233, 1561, 471
-366, 1354, 546
-635, 1166, 593
-635, 1166, 593
-1013, 1132, 706
-,-,-
-266, 765, 251
-225, 843, 363
-211, 960, 431
-211, 960, 431
-229, 1055, 466
-250, 1110, 455
-286, 1162, 577
-367, 1204, 742
-542, 1239, 964
-774, 1232, 1166
-1049, 1101, 1371
-1274, 876, 1574
-1414, 560, 1748
-1429, 187, 1876
-1342, -118, 1744
-1212, -371, 1537
-1151, -523, 1363
-1065, -658, 1208
-932, -779, 1095
-778, -901, 922
-583, -957, 619
-427, -966, 427
-266, -919, 318
-126, -850, 239
25, -729, 200
25, -729, 200
149, -603, 121
252, -495, 16
330, -269, -86
341, 11, -55
332, 296, 23
332, 296, 23
295, 528, 122
278, 730, 165
225, 1009, 102
92, 1311, 127
92, 1311, 127
-86, 1459, 293
-342, 1567, 371
-703, 1648, 438
-,-,-
-66, 546, 155
-66, 723, 330
-109, 925, 304
-226, 1148, 391
-362, 1314, 587
-455, 1430, 758
-595, 1482, 878
-724, 1463, 994
-724, 1463, 994
-897, 1296, 1203
-1060, 1091, 1420
-1189, 856, 1462
-1269, 585, 1567
-1317, 282, 1602
-1333, 14, 1551
-1253, -170, 1341
-1194, -278, 1121
-1132, -386, 938
-1054, -451, 803
-1003, -451, 799
-927, -458, 782
-789, -549, 638
-608, -630, 461
-464, -632, 383
-324, -645, 402
-193, -564, 312
-57, -490, 218
69, -425, 102
144, -303, 12
144, -303, 12
175, -146, 21
201, 186, -78
174, 392, 38
144, 545, 93
144, 545, 93
119, 717, 91
19, 876, 213
-63, 1033, 285
-63, 1033, 285
-,-,-
-161, 535, 213
-229, 709, 477
-254, 869, 401
-266, 942, 273
-304, 1065, 321
-355, 1157, 498
-388, 1170, 589
-410, 1115, 663
-475, 1115, 745
-475, 1057, 745
-599, 1035, 897
-815, 1059, 1031
-1092, 979, 1147
-1285, 805, 1235
-1435, 679, 1294
-1537, 630, 1346
-1438, 374, 1417
-1233, -12, 1363
-1112, -397, 1417
-1039, -643, 1360
-875, -842, 1124
-695, -1024, 837
-601, -1072, 608
-531, -981, 442
-453, -865, 417
-325, -771, 392
-161, -617, 196
-27, -547, 175
100, -441, 149
175, -178, 28
175, -178, 28
174, 45, 77
191, 213, 116
238, 357, 105
229, 627, 78
229, 627, 78
186, 794, 237
156, 927, 290
127, 1041, 267
107, 1179, 231
107, 1179, 231
21, 1410, 238
-106, 1605, 310
-223, 1659, 384
-361, 1746, 351
-561, 1759, 459
-793, 1657, 626
-,-,-
-451, 138, 193
-298, 100, 409
-201, 56, 358
-75, 58, 330
-75, 58, 330
-114, 289, 302
-231, 523, 538
-301, 780, 553
-334, 963, 550
-354, 1087, 716
-431, 1248, 832
-499, 1282, 977
-499, 1282, 977
-488, 1275, 984
-496, 1235, 927
-507, 1127, 824
-534, 1054, 767
-654, 1017, 815
-942, 929, 936
-1187, 849, 1019
-1259, 694, 1271
-1409, 338, 1587
-1395, 60, 1688
-1324, -224, 1511
-1280, -432, 1413
-1249, -521, 1242
-1187, -575, 984
-1074, -677, 884
-936, -766, 812
-780, -832, 720
-627, -958, 474
-394, -1028, 292
-241, -935, 246
-241, -935, 246
-134, -807, 235
1, -659, 140
125, -424, 0
169, -154, -31
189, 66, -6
189, 66, -6
178, 341, -16
118, 622, 47
17, 885, 103
-,-,-
-269, 452, 224
-269, 452, 224
-301, 545, 454
-329, 756, 479
-398, 987, 512
-480, 1162, 630
-548, 1311, 744
-650, 1401, 900
-735, 1459, 936
-774, 1323, 941
-774, 1323, 941
-832, 1174, 953
-905, 1095, 956
-1008, 1029, 986
-1184, 857, 1120
-1323, 514, 1227
-1385, 112, 1366
-1422, -236, 1464
-1438, -476, 1425
-1395, -638, 1234
-1290, -854, 1128
-1128, -1000, 997
-987, -1052, 733
-841, -1079, 604
-654, -1085, 521
-490, -1032, 364
-376, -940, 279
-227, -811, 211
-77, -635, 131
25, -415, 100
82, -176, 146
115, 63, 132
115, 63, 132
130, 305, 122
126, 479, 129
127, 537, 214
81, 722, 214
81, 722, 214
-85, 1036, 208
-,-,-
-147, 148, 285
-97, 338, 198
-72, 529, 197
-72, 529, 197
-151, 846, 336
-210, 1204, 315
-277, 1441, 365
-388, 1594, 453
-512, 1713, 447
-645, 1754, 533
-816, 1787, 662
-1058, 1757, 884
-1301, 1543, 1280
-1427, 1220, 1599
-1417, 795, 1689
-1378, 353, 1628
-1244, -56, 1492
-1099, -429, 1267
-959, -753, 975
-864, -1049, 743
-781, -1268, 781
-731, -1306, 840
-646, -1312, 703
-549, -1311, 470
-470, -1224, 328
-380, -1136, 258
-380, -1136, 258
-242, -1094, 113
-99, -991, -21
3, -781, -80
75, -585, -73
103, -389, 10
164, -232, 28
261, -88, 79
261, -88, 79
405, 245, -144
353, 511, -30
268, 843, 58
183, 1074, 197
183, 1074, 197
-,-,-
-23, 405, 342
19, 775, 116
-49, 1015, 31
-110, 1246, 187
-192, 1392, 423
-237, 1477, 470
-318, 1457, 519
-318, 1457, 519
-487, 1411, 752
-582, 1375, 802
-878, 1301, 1121
-1218, 1204, 1459
-1450, 958, 1607
-1525, 553, 1722
-1542, 146, 1787
-1510, -49, 1602
-1457, -101, 1357
-1319, -192, 1139
-1098, -439, 952
-809, -763, 649
-590, -1132, 520
-457, -1315, 486
-383, -1238, 315
-278, -1228, 270
-121, -1267, 277
65, -1187, 97
206, -1060, -43
266, -847, -14
330, -490, -42
369, -267, 48
369, -267, 48
446, -96, 141
518, 205, 70
513, 607, 123
403, 883, 326
403, 883, 326
317, 1070, 365
-,-,-
-204, 425, 143
-204, 425, 143
-198, 570, 205
-135, 710, 189
-138, 891, 206
-206, 1116, 318
-308, 1253, 428
-374, 1272, 554
-449, 1290, 620
-571, 1348, 745
-773, 1341, 970
-1018, 1206, 1216
-1242, 1000, 1390
-1341, 681, 1489
-1421, 358, 1525
-1499, 172, 1521
-1527, 33, 1543
-1527, 33, 1543
-1428, -153, 1498
-1267, -379, 1357
-1109, -535, 1008
-973, -637, 681
-912, -758, 611
-802, -805, 622
-664, -821, 488
-475, -851, 300
-304, -864, 159
-162, -766, 5
-75, -669, -47
16, -608, 11
16, -608, 11
120, -495, -8
217, -271, -132
293, -48, -211
321, 132, -122
318, 286, -6
318, 286, -6
320, 496, 5
-,-,-
8, 128, 59
71, 241, 126
55, 554, 219
55, 554, 219
53, 971, 187
-86, 1392, 413
-234, 1677, 596
-373, 1894, 535
-557, 1966, 550
-557, 1966, 550
-761, 1992, 660
-810, 1911, 921
-879, 1669, 1353
-1076, 1347, 1592
-1193, 978, 1619
-1231, 524, 1628
-1224, 41, 1585
-1236, -246, 1436
-1224, -349, 1222
-1178, -621, 1171
-1042, -870, 1015
-880, -976, 684
-779, -1007, 428
-746, -987, 322
-632, -895, 268
-457, -866, 199
-322, -823, 83
-206, -658, -40
-106, -462, -14
-56, -278, 102
-1, -86, 136
-1, -86, 136
79, 6, 152
202, 67, 113
313, 275, -39
313, 275, -39
-,-,-
-139, 540, 145
-79, 712, 133
-74, 886, 164
-60, 1070, 161
-56, 1208, 237
-143, 1262, 412
-202, 1314, 402
-202, 1314, 402
-274, 1359, 428
-406, 1431, 568
-643, 1464, 841
-1012, 1480, 1056
-1296, 1323, 1247
-1395, 958, 1524
-1476, 523, 1684
-1503, 146, 1644
-1368, -210, 1517
-1208, -512, 1299
-1089, -766, 1093
-950, -906, 847
-858, -858, 624
-785, -811, 576
-600, -856, 512
-432, -877, 415
-299, -828, 303
-169, -696, 135
-51, -598, 86
53, -527, 69
53, -527, 69
149, -400, -9
232, -219, -57
317, 6, -85
352, 134, 77
352, 134, 77
379, 336, 106
-,-,-
-125, 461, 206
-137, 539, 235
-84, 681, 294
-51, 835, 360
-17, 978, 365
-31, 1175, 358
-31, 1175, 358
-117, 1415, 435
-221, 1566, 531
-401, 1613, 661
-668, 1634, 693
-853, 1480, 735
-990, 1102, 1202
-1195, 686, 1627
-1370, 281, 1808
-1350, 8, 1717
-1234, -295, 1508
-1142, -612, 1387
-942, -940, 1224
-787, -1066, 942
-598, -1104, 668
-423, -1122, 436
-305, -1133, 320
-180, -1070, 267
-75, -902, 127
6, -766, 54
6, -766, 54
104, -574, -45
150, -404, 0
204, -283, 156
204, -283, 156
242, -102, 245
330, 317, 37
336, 603, 36
261, 705, 237
224, 890, 328
224, 890, 328
200, 1119, 277
175, 1277, 253
128, 1518, 201
-28, 1666, 315
-,-,-
11, 714, 279
11, 714, 279
13, 806, 265
-14, 1067, 248
-113, 1286, 344
-234, 1374, 455
-382, 1409, 571
-559, 1425, 832
-559, 1425, 832
-819, 1312, 1288
-1105, 1164, 1514
-1255, 937, 1582
-1318, 652, 1690
-1261, 326, 1624
-1185, 28, 1493
-1140, -178, 1315
-1065, -331, 1071
-1011, -584, 926
-890, -756, 678
-832, -847, 538
-757, -901, 518
-637, -926, 573
-458, -870, 505
-277, -783, 388
-154, -715, 389
-13, -651, 383
106, -412, 230
177, -127, 108
177, -127, 108
179, 40, 177
225, 151, 191
284, 395, 43
293, 732, -47
293, 732, -47
208, 847, 99
127, 866, 154
128, 1008, -24
71, 1071, -39
-95, 1188, 66
-,-,-
-72, 840, 263
-84, 999, 301
-120, 1213, 360
-120, 1213, 360
-178, 1398, 473
-314, 1464, 661
-406, 1428, 855
-588, 1423, 996
-820, 1393, 1276
-1021, 1170, 1592
-1143, 878, 1725
-1145, 594, 1616
-1103, 370, 1420
-1080, 160, 1414
-1061, -15, 1392
-1027, -212, 1264
-918, -483, 1102
-746, -707, 840
-645, -776, 712
-587, -798, 719
-475, -835, 722
-309, -814, 513
-197, -720, 355
-127, -504, 269
-127, -504, 269
-92, -246, 216
-107, -96, 260
-71, 57, 194
-16, 195, 136
42, 343, 85
42, 343, 85
130, 567, -37
111, 670, 0
117, 643, 99
117, 643, 99
167, 722, 28
200, 795, -14
178, 923, -16
144, 1139, -16
144, 1139, -16
-14, 1283, 81
-,-,-
-109, 1076, 402
-118, 1179, 418
-117, 1256, 401
-117, 1256, 401
-231, 1355, 625
-315, 1395, 715
-439, 1440, 725
-671, 1367, 908
-902, 1218, 1219
-1031, 983, 1457
-1103, 697, 1508
-1162, 400, 1530
-1184, 163, 1518
-1126, -121, 1519
-1093, -380, 1430
-1017, -556, 1320
-895, -688, 1163
-760, -755, 975
-651, -776, 841
-505, -784, 705
-371, -780, 507
-245, -705, 307
-130, -538, 186
-54, -402, 201
24, -223, 119
24, -223, 119
77, -49, 44
119, 40, 57
182, 215, -19
182, 215, -19
222, 542, -175
145, 664, -19
146, 600, 113
153, 621, 92
153, 621, 92
173, 831, -72
113, 1048, -107
33, 1125, 73
-22, 1151, 231
-150, 1249, 267
-375, 1359, 383
-,-,-
-274, 1392, 552
-321, 1434, 769
-343, 1449, 895
-323, 1515, 741
-368, 1498, 654
-682, 1453, 894
-997, 1445, 1131
-1190, 1188, 1494
-1272, 724, 1753
-1360, 331, 1928
-1308, -25, 1982
-1204, -377, 1916
-1063, -671, 1722
-894, -900, 1367
-702, -993, 1021
-553, -973, 822
-353, -941, 679
-143, -900, 468
44, -838, 291
44, -838, 291
173, -627, 90
254, -429, -21
302, -246, -76
338, -78, -73
401, 66, -107
401, 66, -107
424, 386, -221
393, 632, -151
322, 791, -92
307, 884, -89
282, 979, -61
282, 979, -61
257, 1265, -92
211, 1676, -42
89, 1841, 277
36, 1728, 404
29, 1688, 430
29, 1688, 430
-97, 1707, 594
-329, 1636, 829
-,-,-
-605, 821, 543
-605, 821, 543
-586, 1047, 559
-575, 1142, 488
-564, 1275, 339
-719, 1431, 454
-986, 1406, 824
-1140, 1205, 1220
-1218, 791, 1592
-1174, 306, 1739
-1121, -152, 1802
-1108, -497, 1818
-1078, -687, 1693
-945, -819, 1424
-781, -920, 1105
-620, -947, 776
-521, -947, 571
-386, -877, 418
-244, -727, 289
-123, -616, 249
-16, -488, 173
-16, -488, 173
52, -306, 54
89, -134, -10
134, 0, -15
175, 101, -25
175, 101, -25
236, 209, -58
290, 353, -104
305, 441, -30
318, 478, 47
318, 478, 47
354, 639, 17
322, 890, 7
308, 1120, 67
259, 1306, 225
259, 1306, 225
187, 1547, 284
120, 1770, 289
29, 1882, 417
-31, 1823, 593
-78, 1660, 781
-228, 1521, 931
-742, 1441, 1254
-742, 1441, 1254
-,-,-
-243, 1095, 561
-307, 1332, 630
-377, 1460, 716
-377, 1460, 716
-532, 1432, 738
-767, 1356, 843
-944, 1130, 1139
-1094, 758, 1454
-1207, 331, 1682
-1248, -11, 1861
-1297, -241, 1922
-1266, -404, 1754
-1152, -581, 1512
-1052, -712, 1261
-974, -752, 1046
-837, -775, 908
-610, -849, 769
-324, -977, 624
-73, -1044, 428
154, -933, 165
277, -755, 60
352, -545, 45
352, -545, 45
399, -301, -18
407, -95, 45
392, 199, 59
396, 476, 100
341, 617, 197
341, 617, 197
331, 917, 48
244, 1068, 136
183, 1112, 189
166, 1120, 161
176, 1276, -14
176, 1276, -14
146, 1483, 46
39, 1570, 224
-172, 1698, 276
-614, 1706, 454
-1033, 1535, 746
-,-,-
-301, 1135, 448
-301, 1135, 448
-300, 1301, 516
-236, 1354, 493
-259, 1402, 596
-345, 1457, 726
-458, 1355, 850
-629, 1210, 913
-856, 973, 1199
-977, 659, 1496
-1000, 304, 1573
-1013, -7, 1402
-1051, -227, 1360
-1127, -276, 1509
-1154, -380, 1597
-1018, -579, 1410
-915, -792, 1224
-802, -907, 1141
-631, -968, 974
-465, -1008, 785
-275, -968, 560
-127, -829, 327
8, -731, 208
8, -731, 208
133, -560, 83
206, -366, 74
281, -188, 64
373, 75, -46
373, 75, -46
452, 448, -201
378, 646, -21
338, 700, 168
355, 839, 116
355, 839, 116
351, 1067, 29
306, 1314, 23
195, 1467, 129
130, 1570, 165
53, 1561, 197
53, 1561, 197
-24, 1585, 136
-130, 1640, 176
-252, 1669, 263
-468, 1579, 487
-835, 1380, 682
-,-,-
-256, 1014, 383
-177, 1123, 280
-157, 1220, 255
-208, 1289, 395
-292, 1390, 545
-435, 1450, 650
